period,year,taxa,place,station,fail,succ,lat,mic
2,2019,P. nathusii,HYY2,Hyytiala,504,0,61.84478167,1
2,2019,P. nathusii,HYY3,Hyytiala,504,0,61.84478167,1
2,2019,P. nathusii,KON1,Konnevesi,481,0,62.61605,1
2,2019,P. nathusii,KON2,Konnevesi,481,0,62.61605,1
2,2019,P. nathusii,LAM1,Lammi,524,0,61.05408333,1
2,2019,P. nathusii,LAM2,Lammi,524,0,61.05408333,1
2,2019,P. nathusii,OUL1,Oulanka,241,0,66.37026833,1
2,2019,P. nathusii,OUL2,Oulanka,241,0,66.37026833,1
2,2019,P. nathusii,OYO1,Oulu,393,0,65.05938167,1
2,2019,P. nathusii,OYO3,Oulu,393,0,65.05938167,1
2,2019,P. nathusii,SEI2,Seili,322,0,60.23959333,1
2,2019,P. nathusii,SEI3,Seili,511,34,60.23959333,1
2,2019,P. nathusii,TVA2,Tvarminne,495,58,59.84394167,1
2,2019,P. nathusii,TVA3,Tvarminne,502,51,59.84394167,1
2,2020,E. nilssonii,HYY2,Hyytiala,487,10,61.84478167,1
2,2020,E. nilssonii,KON1,Konnevesi,462,13,62.61605,1
2,2020,E. nilssonii,KON2,Konnevesi,450,25,62.61605,1
2,2020,E. nilssonii,LAM1,Lammi,479,39,61.05408333,1
2,2020,E. nilssonii,LAM2,Lammi,486,32,61.05408333,1
2,2020,E. nilssonii,OUL1,Oulanka,72,0,66.37026833,1
2,2020,E. nilssonii,OYO3,Oulu,71,0,65.05938167,1
2,2020,E. nilssonii,SEI2,Seili,524,15,60.23959333,1
2,2020,E. nilssonii,SEI3,Seili,353,186,60.23959333,1
2,2020,E. nilssonii,TVA2,Tvarminne,509,41,59.84394167,1
2,2020,E. nilssonii,TVA3,Tvarminne,529,21,59.84394167,1
2,2020,Myotis sp.,HYY2,Hyytiala,444,53,61.84478167,1
2,2020,Myotis sp.,KON1,Konnevesi,461,14,62.61605,1
2,2020,Myotis sp.,KON2,Konnevesi,440,35,62.61605,1
2,2020,Myotis sp.,LAM1,Lammi,399,119,61.05408333,1
2,2020,Myotis sp.,LAM2,Lammi,455,63,61.05408333,1
2,2020,Myotis sp.,OUL1,Oulanka,72,0,66.37026833,1
2,2020,Myotis sp.,OYO3,Oulu,71,0,65.05938167,1
2,2020,Myotis sp.,SEI2,Seili,283,256,60.23959333,1
2,2020,Myotis sp.,SEI3,Seili,370,169,60.23959333,1
2,2020,Myotis sp.,TVA2,Tvarminne,355,195,59.84394167,1
2,2020,Myotis sp.,TVA3,Tvarminne,413,137,59.84394167,1
2,2020,P. nathusii,HYY2,Hyytiala,497,0,61.84478167,1
2,2020,P. nathusii,KON1,Konnevesi,475,0,62.61605,1
2,2020,P. nathusii,KON2,Konnevesi,475,0,62.61605,1
2,2020,P. nathusii,LAM1,Lammi,518,0,61.05408333,1
2,2020,P. nathusii,LAM2,Lammi,518,0,61.05408333,1
2,2020,P. nathusii,OUL1,Oulanka,72,0,66.37026833,1
2,2020,P. nathusii,OYO3,Oulu,71,0,65.05938167,1
2,2020,P. nathusii,SEI2,Seili,536,3,60.23959333,1
2,2020,P. nathusii,SEI3,Seili,481,58,60.23959333,1
2,2020,P. nathusii,TVA2,Tvarminne,530,20,59.84394167,1
2,2020,P. nathusii,TVA3,Tvarminne,531,19,59.84394167,1
2,2021,E. nilssonii,HYY2,Hyytiala,477,22,61.84478167,1
2,2021,E. nilssonii,HYY3,Hyytiala,421,78,61.84478167,1
2,2021,E. nilssonii,KON1,Konnevesi,62,0,62.61605,1
2,2021,E. nilssonii,KON2,Konnevesi,478,0,62.61605,1
2,2021,Myotis sp.,HYY2,Hyytiala,465,34,61.84478167,1
2,2021,Myotis sp.,HYY3,Hyytiala,404,95,61.84478167,1
2,2021,Myotis sp.,KON1,Konnevesi,59,3,62.61605,1
2,2021,Myotis sp.,KON2,Konnevesi,476,2,62.61605,1
2,2021,P. nathusii,HYY2,Hyytiala,499,0,61.84478167,1
2,2021,P. nathusii,HYY3,Hyytiala,499,0,61.84478167,1
2,2021,P. nathusii,KON1,Konnevesi,62,0,62.61605,1
2,2021,P. nathusii,KON2,Konnevesi,478,0,62.61605,1
3,2015,E. nilssonii,HUS1,Huso,257,215,60.27874333,1
3,2015,E. nilssonii,HUS2,Huso,328,16,60.27874333,1
3,2015,E. nilssonii,HUS3,Huso,259,213,60.27874333,1
3,2015,E. nilssonii,HYY1,Hyytiala,408,13,61.84478167,1
3,2015,E. nilssonii,HYY2,Hyytiala,420,1,61.84478167,1
3,2015,E. nilssonii,HYY3,Hyytiala,406,15,61.84478167,1
3,2015,E. nilssonii,KON2,Konnevesi,392,0,62.61605,1
3,2015,E. nilssonii,KON3,Konnevesi,389,3,62.61605,1
3,2015,E. nilssonii,LAM1,Lammi,448,0,61.05408333,1
3,2015,E. nilssonii,LAM2,Lammi,428,20,61.05408333,1
3,2015,E. nilssonii,LAM3,Lammi,429,19,61.05408333,1
3,2015,E. nilssonii,OUL1,Oulanka,101,4,66.37026833,1
3,2015,E. nilssonii,OUL2,Oulanka,105,0,66.37026833,1
3,2015,E. nilssonii,OUL3,Oulanka,105,0,66.37026833,1
3,2015,E. nilssonii,OYO1,Oulu,259,1,65.05938167,1
3,2015,E. nilssonii,SEI1,Seili,79,18,60.23959333,1
3,2015,E. nilssonii,SEI2,Seili,95,2,60.23959333,1
3,2015,E. nilssonii,SEI3,Seili,44,53,60.23959333,1
3,2015,E. nilssonii,TVA1,Tvarminne,429,56,59.84394167,1
3,2015,E. nilssonii,TVA2,Tvarminne,389,96,59.84394167,1
3,2015,E. nilssonii,TVA3,Tvarminne,432,53,59.84394167,1
3,2015,Myotis sp.,HUS1,Huso,414,58,60.27874333,1
3,2015,Myotis sp.,HUS2,Huso,301,43,60.27874333,1
3,2015,Myotis sp.,HUS3,Huso,384,88,60.27874333,1
3,2015,Myotis sp.,HYY1,Hyytiala,386,35,61.84478167,1
3,2015,Myotis sp.,HYY2,Hyytiala,311,110,61.84478167,1
3,2015,Myotis sp.,HYY3,Hyytiala,359,62,61.84478167,1
3,2015,Myotis sp.,KON2,Konnevesi,388,4,62.61605,1
3,2015,Myotis sp.,KON3,Konnevesi,378,14,62.61605,1
3,2015,Myotis sp.,LAM1,Lammi,322,126,61.05408333,1
3,2015,Myotis sp.,LAM2,Lammi,439,9,61.05408333,1
3,2015,Myotis sp.,LAM3,Lammi,388,60,61.05408333,1
3,2015,Myotis sp.,OUL1,Oulanka,105,0,66.37026833,1
3,2015,Myotis sp.,OUL2,Oulanka,105,0,66.37026833,1
3,2015,Myotis sp.,OUL3,Oulanka,105,0,66.37026833,1
3,2015,Myotis sp.,OYO1,Oulu,260,0,65.05938167,1
3,2015,Myotis sp.,SEI1,Seili,80,17,60.23959333,1
3,2015,Myotis sp.,SEI2,Seili,41,56,60.23959333,1
3,2015,Myotis sp.,SEI3,Seili,86,11,60.23959333,1
3,2015,Myotis sp.,TVA1,Tvarminne,139,346,59.84394167,1
3,2015,Myotis sp.,TVA2,Tvarminne,272,213,59.84394167,1
3,2015,Myotis sp.,TVA3,Tvarminne,378,107,59.84394167,1
3,2015,P. nathusii,HUS1,Huso,373,99,60.27874333,1
3,2015,P. nathusii,HUS2,Huso,343,1,60.27874333,1
3,2015,P. nathusii,HUS3,Huso,450,22,60.27874333,1
3,2015,P. nathusii,HYY1,Hyytiala,421,0,61.84478167,1
3,2015,P. nathusii,HYY2,Hyytiala,421,0,61.84478167,1
3,2015,P. nathusii,HYY3,Hyytiala,421,0,61.84478167,1
3,2015,P. nathusii,KON2,Konnevesi,392,0,62.61605,1
3,2015,P. nathusii,KON3,Konnevesi,392,0,62.61605,1
3,2015,P. nathusii,LAM1,Lammi,448,0,61.05408333,1
3,2015,P. nathusii,LAM2,Lammi,448,0,61.05408333,1
3,2015,P. nathusii,LAM3,Lammi,448,0,61.05408333,1
3,2015,P. nathusii,OUL1,Oulanka,105,0,66.37026833,1
3,2015,P. nathusii,OUL2,Oulanka,105,0,66.37026833,1
3,2015,P. nathusii,OUL3,Oulanka,105,0,66.37026833,1
3,2015,P. nathusii,OYO1,Oulu,260,0,65.05938167,1
3,2015,P. nathusii,SEI1,Seili,97,0,60.23959333,1
3,2015,P. nathusii,SEI2,Seili,97,0,60.23959333,1
3,2015,P. nathusii,SEI3,Seili,96,1,60.23959333,1
3,2015,P. nathusii,TVA1,Tvarminne,474,11,59.84394167,1
3,2015,P. nathusii,TVA2,Tvarminne,385,100,59.84394167,1
3,2015,P. nathusii,TVA3,Tvarminne,464,21,59.84394167,1
3,2016,E. nilssonii,HUS1,Huso,254,214,60.27874333,1
3,2016,E. nilssonii,HUS2,Huso,464,4,60.27874333,1
3,2016,E. nilssonii,HUS3,Huso,392,76,60.27874333,1
3,2016,E. nilssonii,HYY1,Hyytiala,372,47,61.84478167,1
3,2016,E. nilssonii,HYY2,Hyytiala,415,4,61.84478167,1
3,2016,E. nilssonii,HYY3,Hyytiala,378,41,61.84478167,1
3,2016,E. nilssonii,KON2,Konnevesi,362,25,62.61605,1
3,2016,E. nilssonii,KON3,Konnevesi,332,55,62.61605,1
3,2016,E. nilssonii,LAM1,Lammi,127,1,61.05408333,1
3,2016,E. nilssonii,LAM2,Lammi,406,9,61.05408333,1
3,2016,E. nilssonii,LAM3,Lammi,383,32,61.05408333,1
3,2016,E. nilssonii,OUL1,Oulanka,82,14,66.37026833,1
3,2016,E. nilssonii,OUL2,Oulanka,96,0,66.37026833,1
3,2016,E. nilssonii,OUL3,Oulanka,93,3,66.37026833,1
3,2016,E. nilssonii,OYO1,Oulu,254,2,65.05938167,1
3,2016,E. nilssonii,SEI1,Seili,266,40,60.23959333,1
3,2016,E. nilssonii,SEI2,Seili,471,0,60.23959333,1
3,2016,E. nilssonii,SEI3,Seili,292,179,60.23959333,1
3,2016,E. nilssonii,TVA1,Tvarminne,409,73,59.84394167,1
3,2016,E. nilssonii,TVA2,Tvarminne,452,30,59.84394167,1
3,2016,E. nilssonii,TVA3,Tvarminne,475,7,59.84394167,1
3,2016,Myotis sp.,HUS1,Huso,452,16,60.27874333,1
3,2016,Myotis sp.,HUS2,Huso,436,32,60.27874333,1
3,2016,Myotis sp.,HUS3,Huso,459,9,60.27874333,1
3,2016,Myotis sp.,HYY1,Hyytiala,406,13,61.84478167,1
3,2016,Myotis sp.,HYY2,Hyytiala,402,17,61.84478167,1
3,2016,Myotis sp.,HYY3,Hyytiala,401,18,61.84478167,1
3,2016,Myotis sp.,KON2,Konnevesi,378,9,62.61605,1
3,2016,Myotis sp.,KON3,Konnevesi,385,2,62.61605,1
3,2016,Myotis sp.,LAM1,Lammi,103,25,61.05408333,1
3,2016,Myotis sp.,LAM2,Lammi,409,6,61.05408333,1
3,2016,Myotis sp.,LAM3,Lammi,266,149,61.05408333,1
3,2016,Myotis sp.,OUL1,Oulanka,96,0,66.37026833,1
3,2016,Myotis sp.,OUL2,Oulanka,96,0,66.37026833,1
3,2016,Myotis sp.,OUL3,Oulanka,96,0,66.37026833,1
3,2016,Myotis sp.,OYO1,Oulu,256,0,65.05938167,1
3,2016,Myotis sp.,SEI1,Seili,291,15,60.23959333,1
3,2016,Myotis sp.,SEI2,Seili,310,161,60.23959333,1
3,2016,Myotis sp.,SEI3,Seili,462,9,60.23959333,1
3,2016,Myotis sp.,TVA1,Tvarminne,249,233,59.84394167,1
3,2016,Myotis sp.,TVA2,Tvarminne,324,158,59.84394167,1
3,2016,Myotis sp.,TVA3,Tvarminne,451,31,59.84394167,1
3,2016,P. nathusii,HUS1,Huso,461,7,60.27874333,1
3,2016,P. nathusii,HUS2,Huso,468,0,60.27874333,1
3,2016,P. nathusii,HUS3,Huso,468,0,60.27874333,1
3,2016,P. nathusii,HYY1,Hyytiala,419,0,61.84478167,1
3,2016,P. nathusii,HYY2,Hyytiala,419,0,61.84478167,1
3,2016,P. nathusii,HYY3,Hyytiala,419,0,61.84478167,1
3,2016,P. nathusii,KON2,Konnevesi,383,4,62.61605,1
3,2016,P. nathusii,KON3,Konnevesi,387,0,62.61605,1
3,2016,P. nathusii,LAM1,Lammi,128,0,61.05408333,1
3,2016,P. nathusii,LAM2,Lammi,415,0,61.05408333,1
3,2016,P. nathusii,LAM3,Lammi,415,0,61.05408333,1
3,2016,P. nathusii,OUL1,Oulanka,96,0,66.37026833,1
3,2016,P. nathusii,OUL2,Oulanka,96,0,66.37026833,1
3,2016,P. nathusii,OUL3,Oulanka,96,0,66.37026833,1
3,2016,P. nathusii,OYO1,Oulu,256,0,65.05938167,1
3,2016,P. nathusii,SEI1,Seili,305,1,60.23959333,1
3,2016,P. nathusii,SEI2,Seili,471,0,60.23959333,1
3,2016,P. nathusii,SEI3,Seili,471,0,60.23959333,1
3,2016,P. nathusii,TVA1,Tvarminne,431,51,59.84394167,1
3,2016,P. nathusii,TVA2,Tvarminne,454,28,59.84394167,1
3,2016,P. nathusii,TVA3,Tvarminne,472,10,59.84394167,1
3,2017,E. nilssonii,HYY2,Hyytiala,108,6,61.84478167,1
3,2017,E. nilssonii,HYY3,Hyytiala,110,4,61.84478167,1
3,2017,Myotis sp.,HYY2,Hyytiala,96,18,61.84478167,1
3,2017,Myotis sp.,HYY3,Hyytiala,93,21,61.84478167,1
3,2017,P. nathusii,HYY2,Hyytiala,114,0,61.84478167,1
3,2017,P. nathusii,HYY3,Hyytiala,114,0,61.84478167,1
3,2018,E. nilssonii,HUS1,Huso,189,250,60.27874333,2
3,2018,E. nilssonii,HUS3,Huso,231,240,60.27874333,2
3,2018,E. nilssonii,HYY2,Hyytiala,393,27,61.84478167,1
3,2018,E. nilssonii,HYY3,Hyytiala,324,7,61.84478167,1
3,2018,E. nilssonii,KON2,Konnevesi,319,19,62.61605,1
3,2018,E. nilssonii,LAM1,Lammi,416,30,61.05408333,1
3,2018,E. nilssonii,LAM2,Lammi,394,52,61.05408333,1
3,2018,E. nilssonii,OUL1,Oulanka,102,0,66.37026833,1
3,2018,E. nilssonii,OUL2,Oulanka,102,0,66.37026833,1
3,2018,E. nilssonii,OYO3,Oulu,258,0,65.05938167,1
3,2018,E. nilssonii,SEI2,Seili,376,0,60.23959333,1
3,2018,E. nilssonii,TVA3,Tvarminne,66,0,59.84394167,1
3,2018,Myotis sp.,HUS1,Huso,399,40,60.27874333,2
3,2018,Myotis sp.,HUS3,Huso,370,101,60.27874333,2
3,2018,Myotis sp.,HYY2,Hyytiala,400,20,61.84478167,1
3,2018,Myotis sp.,HYY3,Hyytiala,291,40,61.84478167,1
3,2018,Myotis sp.,KON2,Konnevesi,335,3,62.61605,1
3,2018,Myotis sp.,LAM1,Lammi,288,158,61.05408333,1
3,2018,Myotis sp.,LAM2,Lammi,421,25,61.05408333,1
3,2018,Myotis sp.,OUL1,Oulanka,102,0,66.37026833,1
3,2018,Myotis sp.,OUL2,Oulanka,102,0,66.37026833,1
3,2018,Myotis sp.,OYO3,Oulu,258,0,65.05938167,1
3,2018,Myotis sp.,SEI2,Seili,89,287,60.23959333,1
3,2018,Myotis sp.,TVA3,Tvarminne,62,4,59.84394167,1
3,2018,P. nathusii,HUS1,Huso,282,157,60.27874333,2
3,2018,P. nathusii,HUS3,Huso,406,65,60.27874333,2
3,2018,P. nathusii,HYY2,Hyytiala,420,0,61.84478167,1
3,2018,P. nathusii,HYY3,Hyytiala,331,0,61.84478167,1
3,2018,P. nathusii,KON2,Konnevesi,338,0,62.61605,1
3,2018,P. nathusii,LAM1,Lammi,446,0,61.05408333,1
3,2018,P. nathusii,LAM2,Lammi,446,0,61.05408333,1
3,2018,P. nathusii,OUL1,Oulanka,102,0,66.37026833,1
3,2018,P. nathusii,OUL2,Oulanka,102,0,66.37026833,1
3,2018,P. nathusii,OYO3,Oulu,258,0,65.05938167,1
3,2018,P. nathusii,SEI2,Seili,376,0,60.23959333,1
3,2018,P. nathusii,TVA3,Tvarminne,66,0,59.84394167,1
3,2019,E. nilssonii,HUS1,Huso,219,253,60.27874333,2
3,2019,E. nilssonii,HUS3,Huso,214,258,60.27874333,2
3,2019,E. nilssonii,HYY2,Hyytiala,418,3,61.84478167,1
3,2019,E. nilssonii,HYY3,Hyytiala,346,75,61.84478167,1
3,2019,E. nilssonii,KON1,Konnevesi,379,14,62.61605,1
3,2019,E. nilssonii,KON2,Konnevesi,330,63,62.61605,1
3,2019,E. nilssonii,LAM1,Lammi,418,30,61.05408333,1
3,2019,E. nilssonii,LAM2,Lammi,344,104,61.05408333,1
3,2019,E. nilssonii,OUL1,Oulanka,105,0,66.37026833,1
3,2019,E. nilssonii,OUL2,Oulanka,105,0,66.37026833,1
3,2019,E. nilssonii,OYO1,Oulu,240,20,65.05938167,1
3,2019,E. nilssonii,OYO3,Oulu,259,1,65.05938167,1
3,2019,E. nilssonii,SEI2,Seili,287,11,60.23959333,1
3,2019,E. nilssonii,SEI3,Seili,199,275,60.23959333,1
3,2019,E. nilssonii,TVA2,Tvarminne,270,115,59.84394167,1
3,2019,E. nilssonii,TVA3,Tvarminne,321,164,59.84394167,1
3,2019,Myotis sp.,HUS1,Huso,443,29,60.27874333,2
3,2019,Myotis sp.,HUS3,Huso,394,78,60.27874333,2
3,2019,Myotis sp.,HYY2,Hyytiala,410,11,61.84478167,1
3,2019,Myotis sp.,HYY3,Hyytiala,364,57,61.84478167,1
3,2019,Myotis sp.,KON1,Konnevesi,389,4,62.61605,1
3,2019,Myotis sp.,KON2,Konnevesi,374,19,62.61605,1
3,2019,Myotis sp.,LAM1,Lammi,322,126,61.05408333,1
3,2019,Myotis sp.,LAM2,Lammi,421,27,61.05408333,1
3,2019,Myotis sp.,OUL1,Oulanka,105,0,66.37026833,1
3,2019,Myotis sp.,OUL2,Oulanka,105,0,66.37026833,1
3,2019,Myotis sp.,OYO1,Oulu,260,0,65.05938167,1
3,2019,Myotis sp.,OYO3,Oulu,260,0,65.05938167,1
3,2019,Myotis sp.,SEI2,Seili,128,170,60.23959333,1
3,2019,Myotis sp.,SEI3,Seili,282,192,60.23959333,1
3,2019,Myotis sp.,TVA2,Tvarminne,175,210,59.84394167,1
3,2019,Myotis sp.,TVA3,Tvarminne,278,207,59.84394167,1
3,2019,P. nathusii,HUS1,Huso,408,64,60.27874333,2
3,2019,P. nathusii,HUS3,Huso,364,108,60.27874333,2
3,2019,P. nathusii,HYY2,Hyytiala,421,0,61.84478167,1
3,2019,P. nathusii,HYY3,Hyytiala,421,0,61.84478167,1
3,2019,P. nathusii,KON1,Konnevesi,393,0,62.61605,1
3,2019,P. nathusii,KON2,Konnevesi,393,0,62.61605,1
3,2019,P. nathusii,LAM1,Lammi,448,0,61.05408333,1
3,2019,P. nathusii,LAM2,Lammi,448,0,61.05408333,1
3,2019,P. nathusii,OUL1,Oulanka,105,0,66.37026833,1
3,2019,P. nathusii,OUL2,Oulanka,105,0,66.37026833,1
3,2019,P. nathusii,OYO1,Oulu,260,0,65.05938167,1
3,2019,P. nathusii,OYO3,Oulu,260,0,65.05938167,1
3,2019,P. nathusii,SEI2,Seili,298,0,60.23959333,1
3,2019,P. nathusii,SEI3,Seili,418,56,60.23959333,1
3,2019,P. nathusii,TVA2,Tvarminne,310,75,59.84394167,1
3,2019,P. nathusii,TVA3,Tvarminne,442,43,59.84394167,1
3,2020,E. nilssonii,HYY2,Hyytiala,410,9,61.84478167,1
3,2020,E. nilssonii,KON1,Konnevesi,376,12,62.61605,1
3,2020,E. nilssonii,KON2,Konnevesi,291,97,62.61605,1
3,2020,E. nilssonii,LAM1,Lammi,329,116,61.05408333,1
3,2020,E. nilssonii,LAM2,Lammi,387,58,61.05408333,1
3,2020,E. nilssonii,OUL1,Oulanka,97,0,66.37026833,1
3,2020,E. nilssonii,OUL2,Oulanka,30,0,66.37026833,1
3,2020,E. nilssonii,OYO3,Oulu,256,0,65.05938167,1
3,2020,E. nilssonii,SEI2,Seili,421,50,60.23959333,1
3,2020,E. nilssonii,SEI3,Seili,161,310,60.23959333,1
3,2020,E. nilssonii,TVA2,Tvarminne,373,109,59.84394167,1
3,2020,E. nilssonii,TVA3,Tvarminne,371,111,59.84394167,1
3,2020,Myotis sp.,HYY2,Hyytiala,378,41,61.84478167,1
3,2020,Myotis sp.,KON1,Konnevesi,378,10,62.61605,1
3,2020,Myotis sp.,KON2,Konnevesi,336,52,62.61605,1
3,2020,Myotis sp.,LAM1,Lammi,259,186,61.05408333,1
3,2020,Myotis sp.,LAM2,Lammi,418,27,61.05408333,1
3,2020,Myotis sp.,OUL1,Oulanka,97,0,66.37026833,1
3,2020,Myotis sp.,OUL2,Oulanka,30,0,66.37026833,1
3,2020,Myotis sp.,OYO3,Oulu,256,0,65.05938167,1
3,2020,Myotis sp.,SEI2,Seili,177,294,60.23959333,1
3,2020,Myotis sp.,SEI3,Seili,252,219,60.23959333,1
3,2020,Myotis sp.,TVA2,Tvarminne,235,247,59.84394167,1
3,2020,Myotis sp.,TVA3,Tvarminne,279,203,59.84394167,1
3,2020,P. nathusii,HYY2,Hyytiala,419,0,61.84478167,1
3,2020,P. nathusii,KON1,Konnevesi,388,0,62.61605,1
3,2020,P. nathusii,KON2,Konnevesi,388,0,62.61605,1
3,2020,P. nathusii,LAM1,Lammi,445,0,61.05408333,1
3,2020,P. nathusii,LAM2,Lammi,445,0,61.05408333,1
3,2020,P. nathusii,OUL1,Oulanka,97,0,66.37026833,1
3,2020,P. nathusii,OUL2,Oulanka,30,0,66.37026833,1
3,2020,P. nathusii,OYO3,Oulu,256,0,65.05938167,1
3,2020,P. nathusii,SEI2,Seili,465,6,60.23959333,1
3,2020,P. nathusii,SEI3,Seili,403,68,60.23959333,1
3,2020,P. nathusii,TVA2,Tvarminne,452,30,59.84394167,1
3,2020,P. nathusii,TVA3,Tvarminne,436,46,59.84394167,1
3,2021,E. nilssonii,HYY2,Hyytiala,396,23,61.84478167,1
3,2021,E. nilssonii,HYY3,Hyytiala,325,94,61.84478167,1
3,2021,E. nilssonii,KON1,Konnevesi,387,1,62.61605,1
3,2021,E. nilssonii,KON2,Konnevesi,349,39,62.61605,1
3,2021,E. nilssonii,LAM1,Lammi,202,109,61.05408333,1
3,2021,E. nilssonii,LAM2,Lammi,249,62,61.05408333,1
3,2021,E. nilssonii,OUL1,Oulanka,30,0,66.37026833,1
3,2021,E. nilssonii,OUL2,Oulanka,30,0,66.37026833,1
3,2021,E. nilssonii,TVA2,Tvarminne,107,25,59.84394167,1
3,2021,E. nilssonii,TVA3,Tvarminne,62,70,59.84394167,1
3,2021,Myotis sp.,HYY2,Hyytiala,398,21,61.84478167,1
3,2021,Myotis sp.,HYY3,Hyytiala,341,78,61.84478167,1
3,2021,Myotis sp.,KON1,Konnevesi,385,3,62.61605,1
3,2021,Myotis sp.,KON2,Konnevesi,359,29,62.61605,1
3,2021,Myotis sp.,LAM1,Lammi,184,127,61.05408333,1
3,2021,Myotis sp.,LAM2,Lammi,301,10,61.05408333,1
3,2021,Myotis sp.,OUL1,Oulanka,30,0,66.37026833,1
3,2021,Myotis sp.,OUL2,Oulanka,30,0,66.37026833,1
3,2021,Myotis sp.,TVA2,Tvarminne,84,48,59.84394167,1
3,2021,Myotis sp.,TVA3,Tvarminne,97,35,59.84394167,1
3,2021,P. nathusii,HYY2,Hyytiala,419,0,61.84478167,1
3,2021,P. nathusii,HYY3,Hyytiala,419,0,61.84478167,1
3,2021,P. nathusii,KON1,Konnevesi,388,0,62.61605,1
3,2021,P. nathusii,KON2,Konnevesi,388,0,62.61605,1
3,2021,P. nathusii,LAM1,Lammi,311,0,61.05408333,1
3,2021,P. nathusii,LAM2,Lammi,311,0,61.05408333,1
3,2021,P. nathusii,OUL1,Oulanka,30,0,66.37026833,1
3,2021,P. nathusii,OUL2,Oulanka,30,0,66.37026833,1
3,2021,P. nathusii,TVA2,Tvarminne,107,25,59.84394167,1
3,2021,P. nathusii,TVA3,Tvarminne,113,19,59.84394167,1
4,2015,E. nilssonii,HUS1,Huso,236,202,60.27874333,1
4,2015,E. nilssonii,HUS3,Huso,326,112,60.27874333,1
4,2015,E. nilssonii,HYY1,Hyytiala,357,22,61.84478167,1
4,2015,E. nilssonii,HYY2,Hyytiala,373,6,61.84478167,1
4,2015,E. nilssonii,HYY3,Hyytiala,363,16,61.84478167,1
4,2015,E. nilssonii,KON2,Konnevesi,345,0,62.61605,1
4,2015,E. nilssonii,KON3,Konnevesi,339,6,62.61605,1
4,2015,E. nilssonii,LAM1,Lammi,412,0,61.05408333,1
4,2015,E. nilssonii,LAM2,Lammi,405,7,61.05408333,1
4,2015,E. nilssonii,LAM3,Lammi,403,9,61.05408333,1
4,2015,E. nilssonii,OYO1,Oulu,163,16,65.05938167,1
4,2015,E. nilssonii,SEI1,Seili,368,69,60.23959333,1
4,2015,E. nilssonii,SEI2,Seili,426,11,60.23959333,1
4,2015,E. nilssonii,SEI3,Seili,157,280,60.23959333,1
4,2015,E. nilssonii,TVA1,Tvarminne,389,61,59.84394167,1
4,2015,E. nilssonii,TVA2,Tvarminne,389,61,59.84394167,1
4,2015,E. nilssonii,TVA3,Tvarminne,422,28,59.84394167,1
4,2015,Myotis sp.,HUS1,Huso,409,29,60.27874333,1
4,2015,Myotis sp.,HUS3,Huso,408,30,60.27874333,1
4,2015,Myotis sp.,HYY1,Hyytiala,369,10,61.84478167,1
4,2015,Myotis sp.,HYY2,Hyytiala,316,63,61.84478167,1
4,2015,Myotis sp.,HYY3,Hyytiala,309,70,61.84478167,1
4,2015,Myotis sp.,KON2,Konnevesi,345,0,62.61605,1
4,2015,Myotis sp.,KON3,Konnevesi,344,1,62.61605,1
4,2015,Myotis sp.,LAM1,Lammi,311,101,61.05408333,1
4,2015,Myotis sp.,LAM2,Lammi,403,9,61.05408333,1
4,2015,Myotis sp.,LAM3,Lammi,335,77,61.05408333,1
4,2015,Myotis sp.,OYO1,Oulu,179,0,65.05938167,1
4,2015,Myotis sp.,SEI1,Seili,365,72,60.23959333,1
4,2015,Myotis sp.,SEI2,Seili,184,253,60.23959333,1
4,2015,Myotis sp.,SEI3,Seili,409,28,60.23959333,1
4,2015,Myotis sp.,TVA1,Tvarminne,137,313,59.84394167,1
4,2015,Myotis sp.,TVA2,Tvarminne,176,274,59.84394167,1
4,2015,Myotis sp.,TVA3,Tvarminne,312,138,59.84394167,1
4,2015,P. nathusii,HUS1,Huso,405,33,60.27874333,1
4,2015,P. nathusii,HUS3,Huso,428,10,60.27874333,1
4,2015,P. nathusii,HYY1,Hyytiala,379,0,61.84478167,1
4,2015,P. nathusii,HYY2,Hyytiala,379,0,61.84478167,1
4,2015,P. nathusii,HYY3,Hyytiala,379,0,61.84478167,1
4,2015,P. nathusii,KON2,Konnevesi,345,0,62.61605,1
4,2015,P. nathusii,KON3,Konnevesi,345,0,62.61605,1
4,2015,P. nathusii,LAM1,Lammi,412,0,61.05408333,1
4,2015,P. nathusii,LAM2,Lammi,412,0,61.05408333,1
4,2015,P. nathusii,LAM3,Lammi,412,0,61.05408333,1
4,2015,P. nathusii,OYO1,Oulu,179,0,65.05938167,1
4,2015,P. nathusii,SEI1,Seili,437,0,60.23959333,1
4,2015,P. nathusii,SEI2,Seili,437,0,60.23959333,1
4,2015,P. nathusii,SEI3,Seili,437,0,60.23959333,1
4,2015,P. nathusii,TVA1,Tvarminne,443,7,59.84394167,1
4,2015,P. nathusii,TVA2,Tvarminne,433,17,59.84394167,1
4,2015,P. nathusii,TVA3,Tvarminne,441,9,59.84394167,1
4,2016,E. nilssonii,HUS1,Huso,236,201,60.27874333,1
4,2016,E. nilssonii,HUS2,Huso,405,32,60.27874333,1
4,2016,E. nilssonii,HUS3,Huso,338,99,60.27874333,1
4,2016,E. nilssonii,HYY1,Hyytiala,339,40,61.84478167,1
4,2016,E. nilssonii,HYY2,Hyytiala,373,6,61.84478167,1
